id,nome,data_nascimento,cpf,cep,cidade,estado,pais,genero,telefone,email,data_cadastro
4060551d-060e-4048-9cbf-7385f0765258,Lara Sampaio,1956-08-28,288.192.846-17,74779-899,Nunes,ES,Brasil,F,0900 701 3204,28819284617@exemplo.com.br,2024-01-16
d78e4407-701e-4d67-a0d8-1319ffec2ed9,Vinicius Borges,1953-07-08,191.697.467-49,60962607,Novais da Mata,PA,Brasil,F,0300-672-4078,19169746749@exemplo.com.br,2025-04-03
3d52009c-e167-4b8f-845f-85f57a40ea1e,Ana Cecília Jesus,1962-05-01,836.544.953-35,17868631,Lopes,SE,Brasil,M,+55 11 1833 1166,83654495335@exemplo.com.br,2025-08-31
2695e5f7-dad3-4534-8290-b77fb87ca8c3,Amanda Campos,1988-08-01,094.101.065-30,83527-278,das Neves,TO,Brasil,M,21 5031 5298,09410106530@exemplo.com.br,2025-06-06
a8c8bd8d-3e6a-461e-97f7-8bac6ccac16b,Dr. Thiago Gomes,1971-08-14,032.373.116-59,20937767,Leão Alegre,MT,Brasil,F,31 0946-7768,03237311659@exemplo.com.br,2025-03-04
24c25077-1c23-45c6-afb4-282495806ef9,Dr. Marcos Vinicius Brito,2002-06-27,621.511.788-76,90835-052,Oliveira,PR,Brasil,M,+55 11 2385 7378,62151178876@exemplo.com.br,2024-03-04
4cb04bf6-2ff4-4eb1-9d2a-8d55c5fd93c4,Luiz Miguel Azevedo,1971-09-10,077.666.275-11,95532-202,Monteiro das Pedras,TO,Brasil,F,+55 (081) 2744-1206,07766627511@exemplo.com.br,2024-10-22
28de7164-a661-4a98-9d5e-63f877f4d834,Pietra Lopes,1948-03-01,712.454.400-86,57450663,Fonseca,MS,Brasil,F,31 1509 4035,71245440086@exemplo.com.br,2024-12-16
209dae8b-b360-4db1-af1e-617d3971f97f,Antônio Sousa,1978-09-23,689.098.800-53,81594-754,Mendonça Alegre,GO,Brasil,M,+55 (081) 8395 7862,68909880053@exemplo.com.br,2025-03-26
85bb7106-f412-4af6-bb58-e436d95dc8aa,Vitor Hugo Alves,1944-09-22,352.277.756-54,19953026,Ferreira do Campo,ES,Brasil,F,+55 71 3909-5350,35227775654@exemplo.com.br,2023-10-01
b118b6ac-8953-45f4-b878-050b72b191e4,João Gabriel Machado,1951-07-25,406.592.508-55,27593-492,Fernandes,AC,Brasil,F,+55 (021) 0755-4430,40659250855@exemplo.com.br,2024-07-31
a847193b-6ab9-41dd-b162-7748da6b3706,Arthur Camargo,2002-09-17,604.454.464-61,52948311,Macedo dos Dourados,RO,Brasil,M,+55 41 1829 6697,60445446461@exemplo.com.br,2023-11-14
ab80c532-0913-4ff7-b76c-26ccfab7b637,Lorena da Paz,1970-10-28,010.803.352-52,32852761,Gonçalves,PB,Brasil,M,+55 61 8907 7962,01080335252@exemplo.com.br,2024-10-07
ce8445b2-5398-4b07-8127-4f437193e5cb,Bruno Mendonça,1998-10-10,440.923.587-24,47383768,Rios dos Dourados,GO,Brasil,M,+55 (084) 3413-2608,44092358724@exemplo.com.br,2024-05-16
ab1f624a-2eff-4116-9607-0c722b309e98,Maitê Lopes,1987-03-31,892.991.564-80,77001525,Freitas Paulista,TO,Brasil,F,(084) 5125 4146,89299156480@exemplo.com.br,2023-11-19
682be9c5-5442-4cb6-a1db-3396a910e788,Dr. Fernando Marques,1964-11-09,804.565.740-91,18239984,Azevedo do Sul,TO,Brasil,F,+55 31 3861 5950,80456574091@exemplo.com.br,2025-02-27
ba656736-75fb-4945-aaa7-4f90ec0b6959,Sra. Milena Pereira,1941-02-27,912.183.335-80,81303-233,Mendes da Praia,PR,Brasil,F,+55 (081) 6232-4760,91218333580@exemplo.com.br,2024-05-10
2ccb09aa-7693-477a-82b3-e536a15a92a2,Mariah Nascimento,2003-09-22,437.234.798-12,11102192,Campos de Borges,MA,Brasil,F,0500 665 3773,43723479812@exemplo.com.br,2025-05-03
b6648352-3d21-4025-b469-dbd3a86385e1,Noah Guerra,1948-10-10,760.363.106-42,13908662,Pinto de Abreu,PE,Brasil,F,+55 71 6334-5815,76036310642@exemplo.com.br,2024-05-02
d8372ce6-a988-488a-b72c-50623bcc7e11,Dra. Ana Clara Silva,1996-12-08,962.735.956-83,46629-077,Montenegro dos Dourados,MS,Brasil,M,0900 264 6671,96273595683@exemplo.com.br,2025-06-28
74eaecb4-4c6a-4d90-9060-debdfdc4d84d,Sofia Cardoso,1975-04-22,894.718.841-53,67511-841,Machado,RN,Brasil,M,+55 (081) 8037-6465,89471884153@exemplo.com.br,2024-04-27
29dda4b2-3bf7-47e8-9156-25a733a80db8,Caio da Mota,1943-11-11,436.525.377-29,72743031,Rezende,PI,Brasil,F,(031) 0300 7361,43652537729@exemplo.com.br,2025-03-05
939595d3-a764-4881-8952-1bf4ad8d6b08,Lucas Gabriel Pimenta,1979-05-04,757.596.111-11,19699860,Pinto,RR,Brasil,F,61 9220 2443,75759611111@exemplo.com.br,2024-08-20
563a919f-df65-477f-b972-18a37768c2fe,Benício Carvalho,2003-02-27,095.841.324-58,32220321,Sampaio,ES,Brasil,M,(031) 2137-4105,09584132458@exemplo.com.br,2025-03-13
703f03dc-c760-4cbc-87de-a1d8690892fa,Dr. Heitor da Mata,2001-04-09,395.179.791-46,83100641,Lopes de Barbosa,GO,Brasil,F,(041) 3006 7226,39517979146@exemplo.com.br,2025-05-14
5a0cee1a-2d6c-43fb-86a9-b25debc1a518,Luana Porto,1948-03-04,417.034.676-40,22026-228,Abreu,RJ,Brasil,M,61 3158-5660,41703467640@exemplo.com.br,2024-10-22
087d5cb5-3fdd-46a7-ba1c-f4a8d6aa2dd5,Dra. Júlia da Cunha,2005-07-16,646.873.389-94,08854311,Alves,PR,Brasil,F,(041) 9096-7194,64687338994@exemplo.com.br,2023-11-10
2f47fe9a-64dd-405f-9678-80ea5b0cb036,Yago Freitas,1945-10-20,280.713.518-32,63443-459,Nunes,RN,Brasil,M,+55 71 3006 0332,28071351832@exemplo.com.br,2024-08-08
978d6aab-ec67-4dee-9779-ac731e27a5e1,Arthur Miguel Jesus,1998-11-03,740.293.837-92,95858-341,Cavalcanti,RO,Brasil,M,+55 31 4983-9055,74029383792@exemplo.com.br,2023-12-21
5c419a0a-871e-4ef4-a97f-39bba6f26cfc,Dr. Luiz Miguel Alves,2002-07-13,445.848.246-27,34282-093,Albuquerque Alegre,RJ,Brasil,M,(051) 3443 9474,44584824627@exemplo.com.br,2025-06-28
af5d55b7-cc53-4ada-af9a-3bb9e7097f2d,Lívia Brito,1991-05-04,171.776.408-59,10521315,Pimenta de Minas,AL,Brasil,M,(071) 1591-3001,17177640859@exemplo.com.br,2025-08-27
b69635be-b242-48f4-8393-4900414bd3de,Sr. Yuri Campos,1938-03-27,549.282.356-09,01432797,Siqueira da Serra,SC,Brasil,M,+55 (031) 8500 2348,54928235609@exemplo.com.br,2025-01-25
5a493646-6c81-4ee8-abde-12a9b9072120,Marina Correia,1945-03-14,239.392.599-52,50299603,Cirino da Praia,RJ,Brasil,F,(031) 9508 5066,23939259952@exemplo.com.br,2024-12-05
407e09a4-685a-4ee6-863a-a3d64c4a3e0f,Lunna Araújo,1984-06-26,936.464.067-34,59556892,Farias das Pedras,AM,Brasil,M,(084) 4851 3934,93646406734@exemplo.com.br,2024-08-05
25219817-1da0-412f-94f1-7484860c2aee,Marcela Carvalho,1937-10-29,607.539.914-86,66640-246,Rocha da Prata,ES,Brasil,F,61 4219 3017,60753991486@exemplo.com.br,2024-10-08
5c51928f-557e-49ad-82a5-d8aac27ebec1,Ana Sophia da Luz,1981-07-15,205.273.979-15,36940-278,Caldeira,MS,Brasil,M,0500-615-6890,20527397915@exemplo.com.br,2024-06-19
160125f2-17d1-4e7d-82ec-48c734eda038,Maria Isis Moreira,1972-05-02,079.536.888-14,11713255,da Rocha Verde,SP,Brasil,F,+55 (031) 7912 5015,07953688814@exemplo.com.br,2025-01-27
1b00e911-446f-4e67-b4b5-145de81eb77e,Luana Casa Grande,1980-02-27,575.607.314-89,44960914,Cardoso Grande,CE,Brasil,M,(031) 5394-1519,57560731489@exemplo.com.br,2025-05-16
3f47ff0b-38c8-4339-9f5a-503e1bbc173a,Alícia Lima,1993-03-06,987.610.626-44,44959-144,Costela,RN,Brasil,M,(061) 9618-0641,98761062644@exemplo.com.br,2024-01-23
6cadd5b2-03bd-405c-a89f-be500730dcb7,Gabriel Duarte,1941-07-11,193.319.294-61,35710518,Brito do Galho,BA,Brasil,M,71 0713-2950,19331929461@exemplo.com.br,2024-09-02
f779dbd8-720f-46c2-93b7-a82f3c9dea12,Vitória Vargas,1963-08-30,217.241.029-39,87157368,da Paz Grande,BA,Brasil,M,(084) 5619-2336,21724102939@exemplo.com.br,2024-12-12
ca4c0a80-2fd7-4659-b20f-1093953d6dbc,Theo Andrade,1941-02-28,542.653.364-83,34243-951,Alves dos Dourados,CE,Brasil,M,+55 (031) 6744 0739,54265336483@exemplo.com.br,2024-06-04
3611e0d6-dade-44bf-80c3-06b72c6b7604,Natália Costa,1973-10-14,195.278.312-82,10562-812,Rocha da Mata,AL,Brasil,M,+55 61 6986-2953,19527831282@exemplo.com.br,2024-12-28
2440c342-32dc-456a-8d54-ff4015c90bdf,Maria Cecília Oliveira,1959-02-04,015.497.936-35,74385-317,Ramos do Norte,AP,Brasil,M,(011) 4836-0127,01549793635@exemplo.com.br,2025-07-15
04608f5b-04e7-4a8e-b2f6-ad52e7429f56,Emanuelly Jesus,1963-04-27,948.989.487-59,98871-785,Sá,RS,Brasil,F,+55 (031) 7026 3090,94898948759@exemplo.com.br,2025-05-19
bf6af052-fe13-4f2f-b841-3ae5d6ee614a,Pietra Santos,1988-06-04,744.362.433-38,98195-820,Pinto,AM,Brasil,M,(021) 6847-5090,74436243338@exemplo.com.br,2024-06-14
c58e1077-8865-4591-8ad8-f3b11a95b64b,Dom Costa,1963-11-14,733.182.894-48,18968-022,Porto de Fonseca,SE,Brasil,M,+55 (081) 2833-0549,73318289448@exemplo.com.br,2024-12-27
3dda438f-4913-4237-9093-64ec7ab20507,Evelyn da Mata,1992-12-30,787.397.459-83,39970230,Araújo de Moraes,SP,Brasil,F,51 5213 0772,78739745983@exemplo.com.br,2025-07-11
c9b1df2c-50a9-49ec-b66f-f6afd97c733e,Luísa Aragão,2006-09-29,538.302.638-89,08432-464,Ramos do Amparo,RJ,Brasil,M,(061) 2865 3170,53830263889@exemplo.com.br,2025-07-06
4947159f-5669-4fc7-8b27-d4cd5f87205b,Camila Costela,2001-10-17,968.384.499-88,49045-464,da Mota,AM,Brasil,M,0300-664-6471,96838449988@exemplo.com.br,2024-09-11
5a8ed1be-c716-4251-a0d1-20b30d698cde,Sra. Gabriela Araújo,2003-01-08,002.533.082-04,32726-065,Fogaça,SP,Brasil,F,+55 41 2986-9048,00253308204@exemplo.com.br,2024-07-14
0b7be22c-0ea3-4e28-8b1c-3109cb4ac53a,Maria Eduarda da Conceição,1941-08-30,091.780.223-83,13388063,Gonçalves,MA,Brasil,M,+55 84 7621 5120,09178022383@exemplo.com.br,2024-07-18
ff5dcfa8-b168-436b-b80b-4cf5047a6be1,Dr. Pedro Miguel Freitas,1967-07-20,386.839.666-76,82372922,Azevedo,SP,Brasil,F,+55 (084) 1828-1397,38683966676@exemplo.com.br,2024-02-09
f92415fa-c9ba-45b6-9ce9-25717895dd44,Paulo Cassiano,1966-01-03,034.377.279-64,44552263,Duarte das Flores,MA,Brasil,M,+55 (071) 7571 1434,03437727964@exemplo.com.br,2024-09-27
ffc3062e-29ed-44f5-817e-2d336038705a,Gabrielly Pimenta,1995-06-30,441.205.351-38,44220-847,Cavalcanti,RR,Brasil,F,+55 (041) 2311-5569,44120535138@exemplo.com.br,2024-07-11
effa33b1-7481-4b8f-bcad-b6ac86d91d29,Mariah da Rocha,1984-06-23,158.447.745-92,32771075,Rocha da Mata,RJ,Brasil,F,(011) 0045-6835,15844774592@exemplo.com.br,2025-06-10
8654a984-61a7-430d-b22e-7f2bcb28a85e,Ravi Costa,2001-12-06,480.708.423-84,76864235,Barros,RJ,Brasil,F,+55 (084) 0636-0494,48070842384@exemplo.com.br,2024-04-17
a09bcfcd-54f4-435f-b6a0-321fa87b4c8c,Ana Clara Pereira,1952-10-12,015.431.543-86,88348128,Moraes,RS,Brasil,F,+55 (041) 8013-8497,01543154386@exemplo.com.br,2025-05-10
4eb42432-8bbe-45ef-b7bc-341eaf13ad1b,José Miguel Pimenta,1947-11-30,035.982.825-12,30034-606,Câmara,RR,Brasil,M,81 7450-1326,03598282512@exemplo.com.br,2023-12-10
bf03bfd4-3c87-4e87-a4be-86bbb2ec3ad9,Dr. Benício Cirino,2002-10-13,781.743.569-04,49410-714,Camargo Grande,RJ,Brasil,M,51 9473 2448,78174356904@exemplo.com.br,2025-01-19
603dd405-2690-4006-aece-6e50a72e1367,Juliana Silva,1950-04-29,157.090.416-86,74239708,Correia,ES,Brasil,M,(084) 4641 7047,15709041686@exemplo.com.br,2023-11-19
500f32ff-8426-4ec3-a3e1-9e225431d036,Daniel Cassiano,1991-04-25,157.434.294-52,74910971,Mendes Paulista,AL,Brasil,M,84 0172-5644,15743429452@exemplo.com.br,2023-12-22
5a8efef6-0709-4653-b264-c6bd4bed9b0a,Lucas Sá,1950-01-01,519.628.729-15,83303428,Ramos do Galho,PE,Brasil,F,0900-614-0407,51962872915@exemplo.com.br,2025-01-17
679e2740-9964-4a1d-9455-ef9496c88b18,Miguel Costa,1995-07-08,636.727.454-14,32046-337,Santos,GO,Brasil,F,+55 (031) 8673-9638,63672745414@exemplo.com.br,2024-03-08
c8da7217-bdc4-4c16-989f-ffd686592da7,Srta. Nina da Conceição,1968-07-23,621.587.984-30,05280-649,da Mata das Flores,AP,Brasil,M,(051) 3124 1742,62158798430@exemplo.com.br,2025-03-18
63075e2b-287d-43c2-8f1d-107f017596d4,Maria Eduarda Costela,1942-01-15,204.537.283-00,57662602,Pereira de Macedo,MS,Brasil,F,+55 41 9323-1986,20453728300@exemplo.com.br,2025-04-16
3aec8d69-c033-42a2-b27e-debad94613a7,Srta. Brenda Moura,1941-10-18,512.503.694-43,70828-551,da Conceição,SC,Brasil,M,+55 31 0512-3669,51250369443@exemplo.com.br,2023-09-17
95631b3b-b835-45ec-96f1-ee98350339d4,Clarice da Rocha,1944-04-18,919.606.494-28,69186-819,Gonçalves,RS,Brasil,F,(041) 4216 8134,91960649428@exemplo.com.br,2024-06-14
f0efa31a-bb69-49c1-9f05-b5c2bfc3d81c,Breno da Paz,1964-06-22,710.592.682-42,17085-200,Guerra da Serra,RS,Brasil,F,(051) 1748 5893,71059268242@exemplo.com.br,2024-07-14
e67d6472-eaf5-48b3-9a27-4a881c00f8f9,Allana Fonseca,1962-05-05,399.727.574-04,68853299,Câmara,RJ,Brasil,F,41 3480 4123,39972757404@exemplo.com.br,2024-07-12
331f535d-9ea1-4b1d-93d1-1cd948058ab4,Gael Alves,1992-10-03,433.207.074-87,91093698,Abreu,GO,Brasil,F,(081) 0998 8277,43320707487@exemplo.com.br,2025-04-15
09b1429f-50b3-4a2f-8edc-82acd9caa8b2,Evelyn Fonseca,1973-11-26,177.459.547-12,54796254,da Paz dos Dourados,SC,Brasil,F,+55 21 6393-5648,17745954712@exemplo.com.br,2024-12-30
44aacc08-f1de-4369-a5f0-9d8ac9cfd970,Caio Viana,1942-12-11,989.427.661-70,98044-614,da Costa,RO,Brasil,F,0800-589-7649,98942766170@exemplo.com.br,2024-08-08
8ca4d241-b642-4e82-b4e1-711232c011f2,Pedro Cunha,1994-08-21,625.043.806-60,81965-416,Rios,MS,Brasil,M,+55 11 0881-0441,62504380660@exemplo.com.br,2025-07-27
35c17154-5902-4631-9046-09f2905673dc,Sra. Maria Luísa Abreu,1971-12-08,519.406.269-35,26222-349,da Rocha Paulista,PR,Brasil,M,21 8094 9752,51940626935@exemplo.com.br,2023-09-25
8d12fa15-ef88-4d55-b4fe-84267934afb3,Pietra Lopes,1998-01-16,904.027.708-87,59780-028,Sá do Sul,MA,Brasil,F,(081) 3148-3750,90402770887@exemplo.com.br,2024-09-04
bfa2324a-4c88-4383-aff5-e48de8b9e785,Luiz Fernando Almeida,1985-09-16,697.021.630-89,63066-987,Pacheco dos Dourados,PB,Brasil,M,(084) 6624-2215,69702163089@exemplo.com.br,2025-01-28
d8305ff3-a771-4e86-ad29-ae01c3458871,Eduardo Pereira,1983-05-26,227.628.182-52,98505156,Novaes Grande,MA,Brasil,M,(051) 0676-0287,22762818252@exemplo.com.br,2023-10-04
ba7ffeb1-2d25-44c3-a4e2-ba8c2f82e1c5,Laís Cassiano,1966-08-23,858.014.731-87,53961432,da Cruz,AL,Brasil,M,(011) 8899-6061,85801473187@exemplo.com.br,2024-04-26
ffae82cb-faea-4622-bb55-001c0cb86a20,Isabela Peixoto,1948-01-13,435.498.541-26,19773-442,Araújo,PE,Brasil,M,(021) 1668-2274,43549854126@exemplo.com.br,2025-08-14
28b3e465-1353-4a60-96fb-16107f78f613,Luana Garcia,1947-02-10,963.915.307-53,22139672,Costela Verde,AP,Brasil,F,+55 (051) 8599-1069,96391530753@exemplo.com.br,2024-04-23
11c01444-a4d5-4f2a-9814-32cfa01b2a92,Ísis Castro,1955-11-17,547.288.580-02,42025-903,Pereira Paulista,MT,Brasil,F,61 9839-7784,54728858002@exemplo.com.br,2024-02-08
74c0410b-3291-4183-9546-e7ddf973f5df,Cauã Mendes,1974-05-24,681.554.403-59,36294-285,Costela das Flores,AP,Brasil,M,+55 51 1599 2616,68155440359@exemplo.com.br,2025-08-04
6135bfdc-547a-4084-98d9-690472af9135,Isis Sousa,1973-05-01,361.089.821-41,82175084,Viana de Barros,DF,Brasil,M,+55 (021) 6732-4043,36108982141@exemplo.com.br,2025-07-27
4d77344a-cb17-4866-ba77-5d09ecb3aa22,João Oliveira,1946-10-13,435.520.026-96,08862-241,Silva do Campo,GO,Brasil,F,+55 (011) 5473 1820,43552002696@exemplo.com.br,2024-04-27
47c176fe-cc0a-45b8-9a91-808e80f1620c,Alexandre Araújo,1966-04-21,570.995.260-78,80563-426,Nascimento,MA,Brasil,M,+55 (081) 4863-8595,57099526078@exemplo.com.br,2025-03-17
3fabc23a-2438-4e2f-9d82-60811fa45502,Dr. Francisco Castro,1983-02-06,038.357.977-42,26168075,Brito,CE,Brasil,F,0900 469 2937,03835797742@exemplo.com.br,2025-06-08
d20fa100-9d9f-4f9b-8d4c-98f39e4d697d,Clarice Dias,2005-01-21,189.463.101-69,43143774,Nascimento,ES,Brasil,M,+55 (081) 9429 7817,18946310169@exemplo.com.br,2024-07-20
0f7d6080-f827-460b-ba5d-ed6ab9caf721,Dra. Bella Almeida,1962-08-07,215.017.158-68,11165-482,Aragão,CE,Brasil,M,+55 61 3941 7769,21501715868@exemplo.com.br,2023-12-29
0417cb73-47f0-4ba6-b32a-459a79512689,Mathias Ribeiro,1979-12-27,303.743.980-26,73679-508,Viana,AL,Brasil,M,+55 (011) 8824 4866,30374398026@exemplo.com.br,2025-08-18
49d2b898-c5a3-4899-9f08-7b0d9c121050,Lunna Aparecida,1968-01-18,066.562.843-17,69565432,Sousa do Amparo,SC,Brasil,F,0800 196 4277,06656284317@exemplo.com.br,2025-03-16
699e2003-346e-439b-9dbf-32139ae4ad0b,Brenda Rocha,1937-02-09,079.327.448-80,88868-340,Freitas do Galho,RR,Brasil,M,+55 (081) 7997 9246,07932744880@exemplo.com.br,2023-10-21
5b8122ab-4039-42e7-b4b8-b2f412ea5240,Dr. Gustavo Henrique Vasconcelos,1943-12-03,638.937.663-98,25085-320,Lopes,PR,Brasil,M,84 0536-3739,63893766398@exemplo.com.br,2024-09-01
14512397-0944-4409-92f1-fa0adffddf3b,Ravi Lucca Azevedo,1939-08-23,814.783.409-60,75656-311,Siqueira Grande,AP,Brasil,M,+55 51 1431 4278,81478340960@exemplo.com.br,2025-01-19
4adbdc1c-964a-47b2-b958-ffa5a694f86c,Dr. Daniel Moreira,1965-06-26,740.144.618-51,95063-484,da Mata das Pedras,AL,Brasil,M,(071) 1338-3691,74014461851@exemplo.com.br,2025-08-25
3c6e6c72-3e0d-4e84-b230-7e12e5134c73,Sabrina Sales,1936-11-03,495.780.113-02,29297-458,Costela,MG,Brasil,M,0300 840 9702,49578011302@exemplo.com.br,2025-09-04
1f96fbc7-10e4-45e3-99c4-2cbcbb37b103,Dr. Luiz Miguel Moraes,1992-10-06,052.739.941-25,35252-979,Fonseca de Minas,AC,Brasil,M,+55 11 2754 9136,05273994125@exemplo.com.br,2023-10-01
80543846-66df-4eab-a475-956b6951fe46,Ana Sophia Mendes,1973-06-05,941.168.783-53,97290-397,Viana,RJ,Brasil,M,+55 81 6835 6816,94116878353@exemplo.com.br,2024-06-07
f8c42b11-999e-4366-8c8e-4369a5e6b4d7,Bento Nogueira,1989-12-22,404.356.067-22,78810581,Sales de Pastor,ES,Brasil,M,(084) 3133 3035,40435606722@exemplo.com.br,2025-06-27
75b7f058-864f-4131-bae6-8f53be1ea407,Lucas Gabriel Vasconcelos,1945-09-15,832.204.032-17,10620731,Cassiano,MA,Brasil,F,0300 681 4544,83220403217@exemplo.com.br,2024-05-18
6e867c34-c4e5-4151-a895-3ab1032a1a6b,Ana Júlia Silveira,1992-04-05,796.688.737-87,92839-893,Viana,MG,Brasil,M,+55 61 9436-8207,79668873787@exemplo.com.br,2025-01-06
b5b36b31-23cb-483a-95d6-7b52d4d0c252,Maria Luiza Sales,1979-08-11,829.720.289-82,56699670,Ramos de Silveira,PR,Brasil,M,+55 (071) 7842 7907,82972028982@exemplo.com.br,2025-05-17
e5428df0-297a-4429-b858-345e214e90f9,Letícia Novais,1956-07-23,406.842.447-02,35246-483,Lima,SE,Brasil,M,41 0313 3788,40684244702@exemplo.com.br,2025-04-07
aa62cd75-12e2-4d6a-9b1e-b79303440d81,Pedro Henrique Sá,2001-08-12,425.857.533-91,64525-355,Abreu de Monteiro,SP,Brasil,F,81 0939-2121,42585753391@exemplo.com.br,2025-07-16
fc3927ce-f041-47dc-8e3e-f33f9178bd1b,Eloah Porto,1957-06-19,491.154.144-68,63947536,Souza,RO,Brasil,M,0300 196 4665,49115414468@exemplo.com.br,2024-11-11
7720732b-0b3a-4c7b-945f-3624c4d08456,Henry Souza,1998-02-02,916.779.045-37,67832780,Costa de Sousa,RS,Brasil,F,+55 31 5544-5188,91677904537@exemplo.com.br,2024-11-27
8b36b623-1dac-4e5d-8a31-8d8e9da26e57,Renan Aparecida,1970-03-12,980.032.716-95,02512-281,da Rosa de Goiás,MS,Brasil,F,+55 (041) 2639 5735,98003271695@exemplo.com.br,2023-10-25
204cc041-1b99-49b5-b01f-f250ca7f1bce,Luana Aragão,1936-09-13,414.366.962-16,24893-894,Novaes de Barbosa,PA,Brasil,F,(051) 4388-8048,41436696216@exemplo.com.br,2025-03-17
524b1cb2-5028-4673-a0dd-3ff1ef8a80b8,Theodoro da Cruz,1962-01-01,221.371.353-36,73700123,Machado,AC,Brasil,F,(071) 5497 2426,22137135336@exemplo.com.br,2024-06-13
f0aabd9a-78e0-42b1-a229-76e03c9b2036,Vinícius Novaes,1999-05-21,618.694.361-67,48517496,Novais,MS,Brasil,M,0300-129-4542,61869436167@exemplo.com.br,2023-12-30
8f6b2070-7ad7-479d-86e5-d1586b6428c3,Davi Lucca Cirino,1978-04-19,323.828.849-11,51620-225,Lima do Galho,RJ,Brasil,F,(011) 2745 7506,32382884911@exemplo.com.br,2024-11-09
5bd6e19a-1914-4b28-a7af-1d8acb1319fc,Marina da Paz,1990-10-19,715.915.122-40,97052255,das Neves,AL,Brasil,M,+55 (021) 1720 0083,71591512240@exemplo.com.br,2024-09-24
c1a04905-17b0-4e82-ac49-50070145f823,Theodoro da Rosa,1944-12-14,829.244.828-34,70427-676,Siqueira,MS,Brasil,M,(071) 2473-6349,82924482834@exemplo.com.br,2024-02-14
48b8eb3d-91ee-4e71-9e2c-9f7d0e2dd2f9,Isadora Guerra,1938-06-25,697.758.690-74,97103724,da Cruz,PA,Brasil,M,+55 (031) 6139 8127,69775869074@exemplo.com.br,2025-07-25
8eab832d-e135-4c6d-b28f-2ea731834b66,Júlia Teixeira,1943-05-26,904.098.379-58,89020752,da Mata,MS,Brasil,M,+55 11 4600 0207,90409837958@exemplo.com.br,2024-07-13
c9483b9f-9703-49b1-b2f9-75f01268b147,Anthony Mendes,1941-09-12,083.915.062-64,35037-286,das Neves,SC,Brasil,F,51 5816 8163,08391506264@exemplo.com.br,2025-06-19
97866f8c-d887-499f-9abe-cf12efa713a9,Valentina Cavalcante,1984-02-11,999.321.881-99,33397034,Duarte da Praia,PR,Brasil,M,(011) 4405-4739,99932188199@exemplo.com.br,2023-10-25
fa3f3d3d-b7f1-4da3-bcf0-6e64198ff98b,Maysa Freitas,1939-02-09,100.309.530-24,49136-622,Jesus da Praia,MG,Brasil,F,0300-097-3993,10030953024@exemplo.com.br,2024-11-14
3831744d-06d1-418e-842e-d3369f38a41d,Maysa Porto,1950-03-26,276.934.494-05,30556591,Cavalcante da Praia,AC,Brasil,M,+55 (051) 0092 4692,27693449405@exemplo.com.br,2024-03-13
32f225d7-8ad1-4324-bc29-253c97bd6ac3,Sr. Pedro da Mata,1996-01-06,453.296.425-10,92170373,Brito do Amparo,SC,Brasil,M,+55 (081) 4753 3142,45329642510@exemplo.com.br,2023-10-08
3953389a-e089-443f-ac88-d7cac753df57,Daniela Siqueira,1958-08-06,593.623.681-61,67565032,da Rosa,GO,Brasil,M,+55 (071) 7308 7904,59362368161@exemplo.com.br,2025-07-26
c418a797-0596-4a64-b19c-bfd100c5b203,Maria Vitória Pires,1986-05-14,007.848.269-93,44287-566,Rodrigues,ES,Brasil,M,(081) 3469-6387,00784826993@exemplo.com.br,2025-05-26
2881b1dc-5335-4ec5-a6cb-c90326d455e2,Ravi Moreira,2004-11-05,725.518.022-79,12275-062,Porto,ES,Brasil,M,(031) 1595 2785,72551802279@exemplo.com.br,2024-09-03
24501d43-9bba-4ad7-9765-7a2823e28925,Arthur Rodrigues,1962-03-02,396.662.717-52,18896-632,Rezende do Galho,PA,Brasil,M,(021) 9331-0955,39666271752@exemplo.com.br,2023-11-19
9235721d-736f-4fae-a8f5-f49622b8aa90,Dr. Luan Silva,1971-04-13,513.489.854-82,71695229,Vieira,CE,Brasil,F,+55 (084) 7386-5184,51348985482@exemplo.com.br,2024-08-17
0b4d7c2c-8327-4426-bf30-455dc460cee0,Thales Novais,1960-03-16,485.271.736-64,93485-116,Machado,SP,Brasil,M,21 4340 3751,48527173664@exemplo.com.br,2024-03-01
42a5bbed-51bd-4a0d-ad2c-9de53ddaf846,Benjamin Cassiano,1935-02-24,649.018.201-53,04264-773,Rocha,GO,Brasil,F,61 6564 4512,64901820153@exemplo.com.br,2023-10-24
6e5338da-407d-472e-9469-3a0a0aa99db7,Cauê Rocha,2003-11-21,552.533.332-89,54375449,Sampaio da Praia,AM,Brasil,M,71 8921-6148,55253333289@exemplo.com.br,2024-07-18
ce9abe2e-e2e6-4662-97c7-e509c34bcb73,Léo Marques,1946-07-21,488.043.532-25,11911206,Freitas,MT,Brasil,M,+55 (061) 9464-0536,48804353225@exemplo.com.br,2025-07-14
729a8663-c704-4b85-bfab-625481a62a4d,Ágatha Ferreira,1995-02-15,616.316.501-38,36089-312,da Cruz,BA,Brasil,M,+55 (081) 9554 1935,61631650138@exemplo.com.br,2025-03-19
28b14c54-d925-46fc-994b-252473baecd8,Hellena Mendonça,1938-01-17,326.912.652-22,67418-890,Carvalho,PR,Brasil,M,+55 71 6678 6720,32691265222@exemplo.com.br,2024-05-31
6352462d-2e46-421d-8346-8e858f912134,Yan Duarte,1999-06-14,408.940.163-79,28259-433,Gonçalves da Praia,PE,Brasil,M,(041) 6334 9979,40894016379@exemplo.com.br,2024-01-22
